gene_id       	 n_called	 pct_UM               	 pct_gbM             	 pct_teM
CUFF_NC.8003  	      533	  96.24765478424015   	  3.564727954971857  	   0.18761726078799248
CUFF_NC.3907  	      533	  96.24765478424015   	  3.564727954971857  	   0.18761726078799248
CUFF_NC.6959  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.5592  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.5463  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.11156 	      533	  96.24765478424015   	  3.564727954971857  	   0.18761726078799248
CUFF_NC.8647  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.1052  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.9479  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.6271  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.6046  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.4516  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.9421  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.1774  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.7410  	      533	  63.789868667917446  	  3.564727954971857  	  32.645403377110696
CUFF_NC.3686  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.121   	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.3799  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.5342  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.4871  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.11411 	      533	  96.24765478424015   	  3.564727954971857  	   0.18761726078799248
CUFF_NC.7185  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.10489 	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.10692 	      533	  95.49718574108817   	  3.564727954971857  	   0.9380863039399625
CUFF_NC.7778  	      533	  94.18386491557223   	  3.564727954971857  	   2.25140712945591
CUFF_NC.6445  	      533	  96.24765478424015   	  3.564727954971857  	   0.18761726078799248
CUFF_NC.9331  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.11037 	      533	  66.97936210131333   	  3.564727954971857  	  29.45590994371482
CUFF_NC.10609 	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.10992 	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.6419  	      533	  67.91744840525328   	  3.564727954971857  	  28.517823639774857
CUFF_NC.6594  	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.5995  	      533	  74.671669793621     	  3.564727954971857  	  21.76360225140713
CUFF_NC.10696 	      533	  96.43527204502814   	  3.564727954971857  	   0.0
CUFF_NC.6163  	      508	  56.2992125984252    	  3.543307086614173  	  40.15748031496063
CUFF_NC.6981  	      509	  96.46365422396856   	  3.536345776031434  	   0.0
CUFF_NC.10059 	      469	  87.84648187633263   	  3.411513859275053  	   8.742004264392325
CUFF_NC.11116 	      530	  96.41509433962264   	  3.3962264150943398 	   0.18867924528301888
CUFF_NC.8656  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8929  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.9876  	      533	  67.3545966228893    	  3.377110694183865  	  29.268292682926827
CUFF_NC.3928  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.7027  	      533	  95.68480300187618   	  3.377110694183865  	   0.9380863039399625
CUFF_NC.7066  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.3989  	      533	  91.18198874296435   	  3.377110694183865  	   5.440900562851782
CUFF_NC.2595  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.11146 	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.9108  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.5697  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.715   	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.570   	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.9515  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8223  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.205   	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.8014  	      533	  95.68480300187618   	  3.377110694183865  	   0.9380863039399625
CUFF_NC.8975  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.7987  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.11056 	      533	  96.62288930581614   	  3.377110694183865  	   0.0
CUFF_NC.5169  	      533	  96.62288930581614   	  3.377110694183865  	   0.0
